time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity
3.960000000000003,-10.949645345554504,14.896102734957896,12.494106119710839,4.44211137033982,2.368998566675634,0.0,-2.2021907339839264,11.008540151066258,3.264722508756769,28.840089575038736,-28.710397326458224,0.0
4.020000000000002,-11.112992413315448,15.573351503955328,12.675353711832447,6.172510817358127,0.646100793947717,0.0,-3.3762609340224,11.284713566244907,2.7815981360497877,28.83984117011142,-28.722843754887418,0.0
4.080000000000001,-11.329308018253956,16.253503807044776,12.856981002290592,1.6198154413908732,5.2052317098675935,0.0,-3.5264103047981137,11.675732950627118,3.157120350832873,28.843881287011364,-28.76400679573978,0.0
4.14,-11.502986441539523,16.968221941282916,13.032527267785829,3.350419877167056,3.480991230890588,0.0,-2.274066110788019,11.930022314117545,2.897739860205565,28.842673965547224,-28.71476835041503,0.0
4.199999999999998,-11.63644025853214,17.702167979013176,13.217706941623277,5.080959102046492,1.7595331428624803,0.0,-2.4564803388093326,12.62332571759632,3.0329292902232017,28.841788523594726,-28.669970468659837,0.0
4.259999999999997,-11.822962055354386,18.459875320161967,13.385307931280254,0.528326489418184,0.03880284398976741,0.0,-3.6421135254663306,12.496036352791071,2.857328670332123,28.843661040827786,-28.6980641489936,0.0
4.319999999999996,-12.033384003494197,19.23098864372595,13.562674945619317,2.2589649749408522,4.5993358241550695,0.0,-3.0924929404813537,13.279442626689024,2.7907694083091723,28.844443881619245,-28.75025278757337,0.0
4.379999999999995,-12.182464912498773,20.029801091485908,13.728744563679859,3.9895880831947643,2.878974971359094,0.0,-2.094747782163226,13.459382361255887,2.9794332709263247,28.842621798130146,-28.642109662264367,0.0
4.439999999999993,-12.324745935945948,20.859798447632535,13.900500959411298,5.7200314461542465,1.1613883298938719,0.0,-2.8938293469721432,14.101545437071259,2.5529438806431504,28.83780015113602,-28.610162298396773,0.0
4.499999999999992,-12.529170657044277,21.697092892839972,14.056814333845752,1.1671196088046782,5.72741533243095,0.0,-3.6247387691548822,14.037256685201374,2.818420583287982,28.838051162152126,-28.639851386624137,0.0
4.559999999999991,-12.721536324295606,22.5646083646291,14.215078587553885,2.8972483194926344,4.012263940916217,0.0,-2.5812367311819826,14.67402462241222,2.403813832471332,28.83118437613901,-28.55568033055422,0.0
4.6199999999999894,-12.854326170306766,23.455022175921595,14.37130508433435,4.626918548741987,2.3032848159798878,0.0,-2.148745851365191,15.162504361265666,2.6983048028574426,28.821778738762674,-28.452169986733697,0.0
